,location,date,CanSino,Johnson&Johnson,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,Sinopharm/Beijing,Sinovac,Sputnik V
3724,Romania,2021-06-03,,139973.0,663386.0,806233.0,6424160.0,,,
3725,Romania,2021-06-04,,150981.0,667729.0,808919.0,6474130.0,,,
3726,Romania,2021-06-05,,156197.0,671060.0,812017.0,6532740.0,,,
3727,Romania,2021-06-06,,160015.0,673620.0,814255.0,6582226.0,,,
3728,Romania,2021-06-07,,167095.0,676640.0,816266.0,6619520.0,,,
3729,Romania,2021-06-08,,175823.0,679531.0,817802.0,6655832.0,,,
3730,Romania,2021-06-09,,185203.0,682102.0,819352.0,6688204.0,,,
3731,Romania,2021-06-10,,194313.0,684750.0,820765.0,6716587.0,,,
3732,Romania,2021-06-11,,203434.0,687376.0,822454.0,6744379.0,,,
3733,Romania,2021-06-12,,208487.0,690146.0,824172.0,6774086.0,,,
3734,Romania,2021-06-13,,212116.0,691646.0,825221.0,6799355.0,,,
3735,Romania,2021-06-14,,218111.0,693282.0,826711.0,6821300.0,,,
3736,Romania,2021-06-15,,225331.0,695110.0,828077.0,6843211.0,,,
3737,Romania,2021-06-16,,232530.0,696764.0,829250.0,6865262.0,,,
3738,Romania,2021-06-17,,239414.0,698174.0,830042.0,6885178.0,,,
3739,Romania,2021-06-18,,246330.0,699624.0,831055.0,6905112.0,,,
3740,Romania,2021-06-19,,249554.0,700813.0,831927.0,6925306.0,,,
3741,Romania,2021-06-20,,251882.0,701579.0,832498.0,6941986.0,,,
3742,Romania,2021-06-21,,254214.0,702241.0,833261.0,6958269.0,,,
3743,Romania,2021-06-22,,259466.0,703401.0,834099.0,6974769.0,,,
3744,Romania,2021-06-23,,265692.0,704552.0,834913.0,6992664.0,,,
3745,Romania,2021-06-24,,271845.0,705710.0,835580.0,7010285.0,,,
3746,Romania,2021-06-25,,277980.0,706820.0,836202.0,7028146.0,,,
3747,Romania,2021-06-26,,281133.0,707842.0,836682.0,7046034.0,,,
3748,Romania,2021-06-27,,284286.0,708864.0,837162.0,7063922.0,,,
3749,Romania,2021-06-28,,288475.0,709421.0,837587.0,7077971.0,,,
3750,Romania,2021-06-29,,293344.0,710016.0,838224.0,7092434.0,,,
3751,Romania,2021-06-30,,298496.0,710760.0,838766.0,7106796.0,,,
3752,Romania,2021-07-01,,303647.0,711343.0,839162.0,7119663.0,,,
3753,Romania,2021-07-02,,309600.0,711999.0,839590.0,7133153.0,,,
3754,Romania,2021-07-03,,315553.0,712655.0,840018.0,7146643.0,,,
3755,Romania,2021-07-04,,317802.0,713182.0,840218.0,7155558.0,,,
3756,Romania,2021-07-05,,322261.0,713794.0,840619.0,7166541.0,,,
3757,Romania,2021-07-06,,327630.0,714281.0,840906.0,7177103.0,,,
3758,Romania,2021-07-07,,333369.0,714783.0,841212.0,7187631.0,,,
3759,Romania,2021-07-08,,338889.0,715335.0,841533.0,7197549.0,,,
3760,Romania,2021-07-10,,345690.0,716250.0,841932.0,7214757.0,,,
3761,Romania,2021-07-11,,349553.0,717132.0,842208.0,7227836.0,,,
3762,Romania,2021-07-12,,353289.0,717443.0,842416.0,7235663.0,,,
3763,Romania,2021-07-13,,358179.0,717844.0,842714.0,7244682.0,,,
3764,Romania,2021-07-14,,363732.0,718221.0,842996.0,7253506.0,,,
3765,Romania,2021-07-15,,369086.0,718657.0,843259.0,7262269.0,,,
3766,Romania,2021-07-16,,375040.0,719050.0,843455.0,7270927.0,,,
3767,Romania,2021-07-17,,378185.0,719392.0,843630.0,7278880.0,,,
3768,Romania,2021-07-18,,380164.0,719626.0,843711.0,7284649.0,,,
3769,Romania,2021-07-19,,384978.0,719883.0,843894.0,7292637.0,,,
3770,Romania,2021-07-20,,391734.0,720139.0,844047.0,7302143.0,,,
3771,Romania,2021-07-21,,397559.0,720465.0,844199.0,7311018.0,,,
3772,Romania,2021-07-22,,404253.0,720805.0,844333.0,7319847.0,,,
3773,Romania,2021-07-23,,411044.0,721192.0,844459.0,7329045.0,,,
3774,Romania,2021-07-24,,414640.0,721519.0,844551.0,7337142.0,,,
3775,Romania,2021-07-25,,416828.0,721691.0,844619.0,7342701.0,,,
3776,Romania,2021-07-26,,422148.0,721954.0,844756.0,7351353.0,,,
3777,Romania,2021-07-27,,428745.0,722220.0,844881.0,7360269.0,,,
3778,Romania,2021-07-28,,435461.0,722429.0,844969.0,7368862.0,,,
3779,Romania,2021-07-29,,441725.0,722648.0,845080.0,7377080.0,,,
3780,Romania,2021-07-30,,448978.0,722971.0,845224.0,7385223.0,,,
3781,Romania,2021-07-31,,452748.0,723245.0,845296.0,7392258.0,,,
3782,Romania,2021-08-01,,455021.0,723495.0,845342.0,7397019.0,,,
3783,Romania,2021-08-02,,460128.0,723744.0,845377.0,7404056.0,,,
3784,Romania,2021-08-03,,467163.0,724008.0,845426.0,7412103.0,,,
3785,Romania,2021-08-04,,474048.0,724313.0,845501.0,7420098.0,,,
3786,Romania,2021-08-05,,481458.0,724553.0,845574.0,7427670.0,,,
3787,Romania,2021-08-06,,488893.0,724804.0,845635.0,7435221.0,,,
3788,Romania,2021-08-07,,492397.0,725050.0,845684.0,7441548.0,,,
3789,Romania,2021-08-08,,494678.0,725231.0,845719.0,7445922.0,,,
3790,Romania,2021-08-09,,496959.0,725412.0,845754.0,7450296.0,,,
3791,Romania,2021-08-10,,498275.0,725605.0,845836.0,7457738.0,,,
3792,Romania,2021-08-11,,504587.0,725895.0,845901.0,7465149.0,,,
3793,Romania,2021-08-12,,510909.0,726076.0,845954.0,7472230.0,,,
3794,Romania,2021-08-13,,518507.0,726297.0,846015.0,7479107.0,,,
3795,Romania,2021-08-14,,522190.0,726516.0,846059.0,7484693.0,,,
3796,Romania,2021-08-15,,524283.0,726634.0,846083.0,7488012.0,,,
3797,Romania,2021-08-16,,529782.0,726736.0,846141.0,7494142.0,,,
3798,Romania,2021-08-17,,536287.0,726896.0,846214.0,7500848.0,,,
3799,Romania,2021-08-18,,543468.0,727067.0,846270.0,7507401.0,,,
3800,Romania,2021-08-19,,550255.0,727186.0,846318.0,7513413.0,,,
3801,Romania,2021-08-20,,556964.0,727449.0,846371.0,7519622.0,,,
3802,Romania,2021-08-21,,560516.0,727765.0,846403.0,7524882.0,,,
3803,Romania,2021-08-22,,562510.0,727905.0,846426.0,7528368.0,,,
3804,Romania,2021-08-23,,567925.0,728114.0,846483.0,7534377.0,,,
3805,Romania,2021-08-24,,574465.0,728306.0,846516.0,7541021.0,,,
3806,Romania,2021-08-25,,581090.0,728487.0,846562.0,7547658.0,,,
3807,Romania,2021-08-26,,587735.0,728720.0,846625.0,7554012.0,,,
3808,Romania,2021-08-27,,594304.0,728919.0,846668.0,7560564.0,,,
3809,Romania,2021-08-28,,597493.0,729164.0,846702.0,7565791.0,,,
3810,Romania,2021-08-29,,599530.0,729348.0,846735.0,7569157.0,,,
3811,Romania,2021-08-30,,604168.0,729520.0,846765.0,7574972.0,,,
3812,Romania,2021-08-31,,609922.0,729722.0,846798.0,7581089.0,,,
3813,Romania,2021-09-01,,614963.0,729932.0,846822.0,7586831.0,,,
3814,Romania,2021-09-02,,620073.0,730136.0,846865.0,7592323.0,,,
3815,Romania,2021-09-03,,625277.0,730313.0,846901.0,7597738.0,,,
3816,Romania,2021-09-04,,627679.0,730481.0,846915.0,7601830.0,,,
3817,Romania,2021-09-05,,629096.0,730575.0,846929.0,7604327.0,,,
3818,Romania,2021-09-06,,632553.0,730694.0,846943.0,7608827.0,,,
3819,Romania,2021-09-07,,636613.0,730819.0,846973.0,7613579.0,,,
3820,Romania,2021-09-08,,640953.0,730998.0,847014.0,7618487.0,,,
3821,Romania,2021-09-09,,645079.0,731154.0,847049.0,7623198.0,,,
3822,Romania,2021-09-10,,649845.0,731308.0,847098.0,7628412.0,,,
3823,Romania,2021-09-11,,652297.0,731497.0,847123.0,7632962.0,,,
3824,Romania,2021-09-12,,653960.0,731589.0,847136.0,7635765.0,,,
3825,Romania,2021-09-13,,657424.0,731701.0,847163.0,7640202.0,,,
3826,Romania,2021-09-14,,661913.0,731834.0,847198.0,7645598.0,,,
3827,Romania,2021-09-15,,666697.0,731968.0,847226.0,7651155.0,,,
3828,Romania,2021-09-16,,671893.0,732186.0,847269.0,7656887.0,,,
3829,Romania,2021-09-17,,678144.0,732397.0,847300.0,7663761.0,,,
3830,Romania,2021-09-18,,681646.0,732672.0,847343.0,7670125.0,,,
3831,Romania,2021-09-19,,684411.0,732771.0,847367.0,7674613.0,,,
3832,Romania,2021-09-20,,689769.0,732967.0,847417.0,7681035.0,,,
3833,Romania,2021-09-21,,697139.0,733183.0,847466.0,7689082.0,,,
3834,Romania,2021-09-22,,705402.0,733403.0,847512.0,7697415.0,,,
3835,Romania,2021-09-23,,714721.0,733677.0,847580.0,7706168.0,,,
3836,Romania,2021-09-24,,724040.0,733951.0,847648.0,7714921.0,,,
3837,Romania,2021-09-25,,730961.0,734235.0,847713.0,7724385.0,,,
3838,Romania,2021-09-26,,735840.0,734416.0,847748.0,7730303.0,,,
3839,Romania,2021-09-27,,744849.0,734675.0,847823.0,7738946.0,,,
3840,Romania,2021-09-28,,756318.0,735596.0,847929.0,7769262.0,,,
3841,Romania,2021-09-29,,768585.0,737434.0,847998.0,7816183.0,,,
3842,Slovakia,2021-01-01,,,,,0.0,,,
3843,Slovakia,2021-01-08,,,,,29779.0,,,
3844,Slovakia,2021-01-15,,,0.0,,62957.0,,,
3845,Slovakia,2021-01-22,,,,,100581.0,,,
3846,Slovakia,2021-01-29,,,71.0,,147406.0,,,
3847,Slovakia,2021-02-05,,,1656.0,0.0,213936.0,,,
3848,Slovakia,2021-02-12,,,6469.0,12797.0,278013.0,,,
3849,Slovakia,2021-02-19,,,18170.0,27128.0,324073.0,,,
3850,Slovakia,2021-02-26,,,22435.0,47949.0,375486.0,,,
3851,Slovakia,2021-03-05,,,24531.0,89685.0,428634.0,,,0.0
3852,Slovakia,2021-03-12,,,29456.0,132567.0,485902.0,,,
3853,Slovakia,2021-03-19,,,41316.0,179109.0,559346.0,,,
3854,Slovakia,2021-03-26,,,55779.0,216539.0,638261.0,,,
3855,Slovakia,2021-04-02,,,66839.0,244886.0,704104.0,,,
3856,Slovakia,2021-04-09,,,79050.0,295215.0,776679.0,,,
3857,Slovakia,2021-04-16,,0.0,97886.0,347131.0,860422.0,,,
3858,Slovakia,2021-04-23,,,119571.0,391634.0,945345.0,,,
3859,Slovakia,2021-04-30,,0.0,141525.0,426567.0,1056470.0,,,
3860,Slovakia,2021-05-07,,,169182.0,460976.0,1193059.0,,,
3861,Slovakia,2021-05-14,,0.0,199162.0,500675.0,1357504.0,,,
3862,Slovakia,2021-05-21,,0.0,231776.0,547158.0,1525695.0,,,
3863,Slovakia,2021-05-28,,0.0,259867.0,587583.0,1704817.0,,,
3864,Slovakia,2021-06-04,,0.0,287611.0,628291.0,1875230.0,,,
3865,Slovakia,2021-06-11,,0.0,313930.0,659578.0,2052856.0,,,4125.0
3866,Slovakia,2021-06-18,,121.0,340393.0,705559.0,2221925.0,,,7867.0
3867,Slovakia,2021-06-25,,232.0,363576.0,753651.0,2381200.0,,,11517.0
3868,Slovakia,2021-07-02,,5326.0,384991.0,787346.0,2524664.0,,,17537.0
3869,Slovakia,2021-07-09,,13840.0,401809.0,816423.0,2631039.0,,,23772.0
3870,Slovakia,2021-07-16,,22994.0,418162.0,831923.0,2716215.0,,,27922.0
3871,Slovakia,2021-07-23,,29092.0,430518.0,837594.0,2773233.0,,,30624.0
3872,Slovakia,2021-07-30,,34486.0,442751.0,839159.0,2832781.0,,,34376.0
3873,Slovakia,2021-08-06,,42249.0,451711.0,839677.0,2893634.0,,,35344.0
3874,Slovakia,2021-08-13,,50107.0,458203.0,840081.0,2945121.0,,,36432.0
3875,Slovakia,2021-08-20,,58996.0,464096.0,840149.0,2982313.0,,,37532.0
3876,Slovakia,2021-08-27,,64846.0,468424.0,840265.0,3014126.0,,,37654.0
3877,Slovakia,2021-09-03,,69375.0,471975.0,840337.0,3038691.0,,,37659.0
3878,Slovakia,2021-09-10,,72258.0,474730.0,840339.0,3062333.0,,,
3879,Slovakia,2021-09-17,,76435.0,477363.0,840360.0,3083365.0,,,
3880,Slovakia,2021-09-24,,80909.0,479732.0,840396.0,3103972.0,,,
3881,Slovakia,2021-09-28,,82618.0,480549.0,840413.0,3109795.0,,,
3882,Slovenia,2021-01-01,,,,,6181.0,,,
3883,Slovenia,2021-01-08,,,,,30366.0,,,
3884,Slovenia,2021-01-15,,,,,49322.0,,,
3885,Slovenia,2021-01-22,,,513.0,,60482.0,,,
3886,Slovenia,2021-01-29,,,516.0,,74131.0,,,
3887,Slovenia,2021-02-05,,,948.0,,90023.0,,,
3888,Slovenia,2021-02-12,,,3821.0,2150.0,106433.0,,,
3889,Slovenia,2021-02-19,,,4522.0,6114.0,126579.0,,,
3890,Slovenia,2021-02-26,,,4837.0,13830.0,147052.0,,,
3891,Slovenia,2021-03-05,,,8916.0,24577.0,165690.0,,,
3892,Slovenia,2021-03-12,,,11697.0,52301.0,185837.0,,,
3893,Slovenia,2021-03-19,,,17557.0,55583.0,205872.0,,,
3894,Slovenia,2021-03-26,,,20538.0,77825.0,234785.0,,,
3895,Slovenia,2021-04-02,,,38412.0,90039.0,264621.0,,,
3896,Slovenia,2021-04-09,,,41533.0,101539.0,305320.0,,,
3897,Slovenia,2021-04-16,,,52711.0,107288.0,346535.0,,,
3898,Slovenia,2021-04-23,,,59333.0,126793.0,387432.0,,,
3899,Slovenia,2021-04-30,,70.0,68765.0,130367.0,434012.0,,,
3900,Slovenia,2021-05-07,,1599.0,78066.0,141647.0,508447.0,,,
3901,Slovenia,2021-05-14,,9717.0,86183.0,162739.0,567799.0,,,
3902,Slovenia,2021-05-21,,15672.0,105306.0,191869.0,624345.0,,,
3903,Slovenia,2021-05-28,,20422.0,115941.0,215802.0,681608.0,,,
3904,Slovenia,2021-06-04,,31325.0,123404.0,242870.0,764040.0,,,
3905,Slovenia,2021-06-11,,36199.0,130724.0,265778.0,838563.0,,,
3906,Slovenia,2021-06-18,,41260.0,144895.0,279292.0,871306.0,,,
3907,Slovenia,2021-06-25,,44223.0,155022.0,287783.0,910284.0,,,
3908,Slovenia,2021-07-02,,47245.0,161598.0,298632.0,952065.0,,,
3909,Slovenia,2021-07-09,,51913.0,168045.0,306002.0,983664.0,,,
3910,Slovenia,2021-07-16,,58529.0,172234.0,310736.0,1010456.0,,,
3911,Slovenia,2021-07-23,,65498.0,174117.0,313802.0,1034708.0,,,
3912,Slovenia,2021-07-30,,71475.0,175673.0,316368.0,1059772.0,,,
3913,Slovenia,2021-08-06,,75637.0,177267.0,317897.0,1084728.0,,,
3914,Slovenia,2021-08-13,,79095.0,178440.0,318765.0,1107788.0,,,
3915,Slovenia,2021-08-20,,82943.0,179839.0,319410.0,1132825.0,,,
3916,Slovenia,2021-08-27,,86423.0,180924.0,319829.0,1157192.0,,,
3917,Slovenia,2021-09-03,,89412.0,181915.0,320493.0,1177031.0,,,
3918,Slovenia,2021-09-10,,95278.0,182961.0,320826.0,1206090.0,,,
3919,Slovenia,2021-09-17,,111602.0,185133.0,321209.0,1266713.0,,,
3920,Slovenia,2021-09-24,,118593.0,186679.0,321411.0,1298935.0,,,
3921,South Korea,2021-02-26,,10.0,5459.0,20518.0,468.0,,,
3922,South Korea,2021-02-27,,10.0,5473.0,21627.0,807.0,,,
3923,South Korea,2021-02-28,,10.0,5477.0,22205.0,1103.0,,,
3924,South Korea,2021-03-01,,13.0,5540.0,23398.0,1408.0,,,
3925,South Korea,2021-03-02,,14.0,5582.0,89191.0,2060.0,,,
3926,South Korea,2021-03-03,,16.0,5637.0,157420.0,3298.0,,,
3927,South Korea,2021-03-04,,17.0,5866.0,226604.0,4487.0,,,
3928,South Korea,2021-03-05,,17.0,6112.0,295682.0,5906.0,,,
3929,South Korea,2021-03-06,,19.0,6120.0,313703.0,5929.0,,,
3930,South Korea,2021-03-07,,19.0,6126.0,315785.0,5938.0,,,
3931,South Korea,2021-03-08,,20.0,6265.0,382066.0,7135.0,,,
3932,South Korea,2021-03-09,,22.0,6489.0,443316.0,9314.0,,,
3933,South Korea,2021-03-10,,234.0,6503.0,492419.0,14265.0,,,
3934,South Korea,2021-03-11,,393.0,6617.0,529744.0,21431.0,,,
3935,South Korea,2021-03-12,,531.0,6700.0,561591.0,27723.0,,,
3936,South Korea,2021-03-13,,542.0,6712.0,564890.0,28300.0,,,
3937,South Korea,2021-03-14,,546.0,6720.0,566006.0,28392.0,,,
3938,South Korea,2021-03-15,,1329.0,6743.0,577874.0,29041.0,,,
3939,South Korea,2021-03-16,,1853.0,6781.0,590073.0,35707.0,,,
3940,South Korea,2021-03-17,,2352.0,6822.0,599910.0,45721.0,,,
3941,South Korea,2021-03-18,,2591.0,6941.0,610253.0,54728.0,,,
3942,South Korea,2021-03-19,,2999.0,6981.0,620950.0,60910.0,,,
3943,South Korea,2021-03-20,,3004.0,7006.0,621208.0,62239.0,,,
3944,South Korea,2021-03-21,,3012.0,7016.0,621216.0,62560.0,,,
3945,South Korea,2021-03-22,,3069.0,7046.0,624880.0,62925.0,,,
3946,South Korea,2021-03-23,,3194.0,7097.0,646671.0,63582.0,,,
3947,South Korea,2021-03-24,,3196.0,7130.0,677215.0,64842.0,,,
3948,South Korea,2021-03-25,,3414.0,7223.0,711633.0,66049.0,,,
3949,South Korea,2021-03-26,,3561.0,7254.0,736421.0,67533.0,,,
3950,South Korea,2021-03-27,,3563.0,7279.0,737719.0,67577.0,,,
3951,South Korea,2021-03-28,,3565.0,7291.0,737780.0,67601.0,,,
3952,South Korea,2021-03-29,,3568.0,7315.0,765741.0,68592.0,,,
3953,South Korea,2021-03-30,,3569.0,7449.0,795742.0,70718.0,,,
3954,South Korea,2021-03-31,,3575.0,7483.0,819862.0,75629.0,,,
3955,South Korea,2021-04-01,,3586.0,7521.0,838329.0,102124.0,,,
3956,South Korea,2021-04-02,,4050.0,7563.0,857740.0,128916.0,,,
3957,South Korea,2021-04-03,,4061.0,7587.0,860180.0,135702.0,,,
3958,South Korea,2021-04-04,,4066.0,7604.0,860247.0,136366.0,,,
3959,South Korea,2021-04-05,,4910.0,7632.0,874760.0,159194.0,,,
3960,South Korea,2021-04-06,,5497.0,7900.0,891192.0,187516.0,,,
3961,South Korea,2021-04-07,,6454.0,7949.0,908022.0,217772.0,,,
3962,South Korea,2021-04-08,,7335.0,8208.0,915293.0,257355.0,,,
3963,South Korea,2021-04-09,,8448.0,8330.0,919501.0,294270.0,,,
3964,South Korea,2021-04-10,,8829.0,8359.0,920082.0,303685.0,,,
3965,South Korea,2021-04-11,,8837.0,8373.0,920090.0,304065.0,,,
3966,South Korea,2021-04-12,,10118.0,8419.0,927610.0,335039.0,,,
3967,South Korea,2021-04-13,,10917.0,8453.0,940755.0,366449.0,,,
3968,South Korea,2021-04-14,,10920.0,8518.0,955745.0,398197.0,,,
3969,South Korea,2021-04-15,,10925.0,8565.0,975995.0,471895.0,,,
3970,South Korea,2021-04-16,,10939.0,8628.0,1003164.0,548650.0,,,
3971,South Korea,2021-04-17,,10942.0,8672.0,1004533.0,576864.0,,,
3972,South Korea,2021-04-18,,10944.0,8693.0,1004546.0,581797.0,,,
3973,South Korea,2021-04-19,,10945.0,8741.0,1048672.0,660898.0,,,
3974,South Korea,2021-04-20,,10946.0,8788.0,1097869.0,743347.0,,,
3975,South Korea,2021-04-21,,10957.0,8869.0,1146228.0,828046.0,,,
3976,South Korea,2021-04-22,,10958.0,9014.0,1199946.0,925059.0,,,
3977,South Korea,2021-04-23,,10966.0,9084.0,1283343.0,1021811.0,,,
3978,South Korea,2021-04-24,,10967.0,9115.0,1317526.0,1058674.0,,,
3979,South Korea,2021-04-25,,10968.0,9126.0,1318709.0,1064248.0,,,
3980,South Korea,2021-04-26,,10976.0,9160.0,1376203.0,1171380.0,,,
3981,South Korea,2021-04-27,,10983.0,9202.0,1449610.0,1296941.0,,,
3982,South Korea,2021-04-28,,10990.0,9253.0,1550125.0,1449193.0,,,
3983,South Korea,2021-04-29,,10999.0,9295.0,1671348.0,1620528.0,,,
3984,South Korea,2021-04-30,,11889.0,9349.0,1813501.0,1785500.0,,,
3985,South Korea,2021-05-01,,11979.0,9380.0,1837623.0,1809409.0,,,
3986,South Korea,2021-05-02,,11982.0,9398.0,1837956.0,1811038.0,,,
3987,South Korea,2021-05-03,,12573.0,9434.0,1888905.0,1877018.0,,,
3988,South Korea,2021-05-04,,13081.0,9494.0,1933408.0,1938737.0,,,
3989,South Korea,2021-05-05,,13169.0,9737.0,1934064.0,1968919.0,,,
3990,South Korea,2021-05-06,,13562.0,9778.0,1981042.0,2053189.0,,,
3991,South Korea,2021-05-07,,13939.0,9815.0,2019786.0,2139485.0,,,
3992,South Korea,2021-05-08,,13947.0,9869.0,2029155.0,2169973.0,,,
3993,South Korea,2021-05-09,,13955.0,9884.0,2029171.0,2174792.0,,,
3994,South Korea,2021-05-10,,14273.0,9938.0,2036297.0,2258909.0,,,
3995,South Korea,2021-05-11,,14523.0,9992.0,2040637.0,2344125.0,,,
3996,South Korea,2021-05-12,,14664.0,10160.0,2044264.0,2429808.0,,,
3997,South Korea,2021-05-13,,14908.0,10209.0,2048207.0,2512865.0,,,
3998,South Korea,2021-05-14,,15162.0,10279.0,2055774.0,2596730.0,,,
3999,South Korea,2021-05-15,,15169.0,10324.0,2056412.0,2627765.0,,,
4000,South Korea,2021-05-16,,15176.0,10365.0,2056439.0,2632895.0,,,
4001,South Korea,2021-05-17,,15302.0,10397.0,2075485.0,2727907.0,,,
4002,South Korea,2021-05-18,,15394.0,10443.0,2119209.0,2838799.0,,,
4003,South Korea,2021-05-19,,15406.0,10514.0,2120273.0,2932867.0,,,
4004,South Korea,2021-05-20,,15504.0,10565.0,2191659.0,3085311.0,,,
4005,South Korea,2021-05-21,,15692.0,10617.0,2284306.0,3232899.0,,,
4006,South Korea,2021-05-22,,15710.0,10661.0,2301235.0,3257064.0,,,
4007,South Korea,2021-05-23,,15711.0,10681.0,2301568.0,3259796.0,,,
4008,South Korea,2021-05-24,,15822.0,10706.0,2363821.0,3374622.0,,,
4009,South Korea,2021-05-25,,15927.0,10749.0,2426720.0,3483665.0,,,
4010,South Korea,2021-05-26,,16004.0,10795.0,2484104.0,3581885.0,,,
4011,South Korea,2021-05-27,,16203.0,10841.0,3107465.0,3675878.0,,,
4012,South Korea,2021-05-28,,16220.0,10903.0,3629695.0,3764103.0,,,
4013,South Korea,2021-05-29,,16227.0,10933.0,3785319.0,3782173.0,,,
4014,South Korea,2021-05-30,,16228.0,10955.0,3789440.0,3783032.0,,,
4015,South Korea,2021-05-31,,16238.0,10972.0,4093608.0,3893316.0,,,
4016,South Korea,2021-06-01,,16273.0,11155.0,4575281.0,4006056.0,,,
4017,South Korea,2021-06-02,,16305.0,11173.0,4872471.0,4114979.0,,,
4018,South Korea,2021-06-03,,16332.0,11624.0,5142964.0,4214502.0,,,
4019,South Korea,2021-06-04,,16437.0,11656.0,5451346.0,4305541.0,,,
4020,South Korea,2021-06-05,,16448.0,11687.0,5569462.0,4330167.0,,,
4021,South Korea,2021-06-06,,16454.0,11694.0,5571716.0,4331060.0,,,
4022,South Korea,2021-06-07,,16508.0,11718.0,6333254.0,4485368.0,,,
4023,South Korea,2021-06-08,,16529.0,11882.0,6960982.0,4630452.0,,,
4024,South Korea,2021-06-09,,16584.0,11931.0,7450425.0,4760052.0,,,
4025,South Korea,2021-06-10,,269688.0,12169.0,7886619.0,4873977.0,,,
4026,South Korea,2021-06-11,,472122.0,12198.0,8440318.0,4980987.0,,,
4027,South Korea,2021-06-12,,586367.0,12212.0,8698687.0,5002740.0,,,
4028,South Korea,2021-06-13,,598148.0,12222.0,8714174.0,5003696.0,,,
4029,South Korea,2021-06-14,,770538.0,12248.0,9295223.0,5107247.0,,,
4030,South Korea,2021-06-15,,883241.0,12310.0,9803872.0,5230435.0,,,
4031,South Korea,2021-06-16,,1061353.0,12330.0,10171025.0,5359321.0,,,
4032,South Korea,2021-06-17,,1087565.0,12412.0,10556395.0,5495157.0,,,
4033,South Korea,2021-06-18,,1118796.0,12681.0,11022192.0,5632673.0,,,
4034,South Korea,2021-06-19,,1137857.0,12704.0,11212491.0,5656933.0,,,
4035,South Korea,2021-06-20,,1138280.0,12724.0,11212548.0,5657960.0,,,
4036,South Korea,2021-06-21,,1141943.0,13342.0,11230151.0,5798165.0,,,
4037,South Korea,2021-06-22,,1144841.0,14311.0,11251005.0,5945551.0,,,
4038,South Korea,2021-06-23,,1146256.0,17253.0,11269734.0,6086238.0,,,
4039,South Korea,2021-06-24,,1147010.0,20631.0,11286326.0,6218963.0,,,
4040,South Korea,2021-06-25,,1147557.0,30378.0,11302595.0,6353236.0,,,
4041,South Korea,2021-06-26,,1147659.0,31156.0,11303295.0,6386679.0,,,
4042,South Korea,2021-06-27,,1147672.0,31172.0,11303313.0,6387500.0,,,
4043,South Korea,2021-06-28,,1148532.0,35656.0,11313104.0,6530136.0,,,
4044,South Korea,2021-06-29,,1149572.0,43912.0,11326931.0,6668657.0,,,
4045,South Korea,2021-06-30,,1150749.0,49400.0,11340379.0,6800020.0,,,
4046,South Korea,2021-07-01,,1151904.0,50634.0,11357440.0,6905649.0,,,
4047,South Korea,2021-07-02,,1153044.0,52154.0,11380663.0,7005758.0,,,
4048,South Korea,2021-07-03,,1153460.0,53060.0,11381477.0,7022126.0,,,
4049,South Korea,2021-07-04,,1153461.0,53074.0,11381483.0,7022830.0,,,
4050,South Korea,2021-07-05,,1153466.0,56193.0,11419070.0,7113494.0,,,
4051,South Korea,2021-07-06,,1153486.0,60632.0,11462165.0,7195626.0,,,
4052,South Korea,2021-07-07,,1153505.0,64711.0,11505867.0,7272718.0,,,
4053,South Korea,2021-07-08,,1153523.0,69691.0,11558408.0,7359951.0,,,
4054,South Korea,2021-07-09,,1153541.0,76380.0,11643231.0,7475838.0,,,
4055,South Korea,2021-07-10,,1153553.0,76416.0,11674840.0,7496663.0,,,
4056,South Korea,2021-07-11,,1153557.0,76431.0,11675814.0,7497387.0,,,
4057,South Korea,2021-07-12,,1153562.0,76516.0,11729656.0,7568833.0,,,
4058,South Korea,2021-07-13,,1153581.0,76748.0,11797678.0,7719099.0,,,
4059,South Korea,2021-07-14,,1153604.0,77478.0,11882326.0,7868581.0,,,
4060,South Korea,2021-07-15,,1153615.0,77554.0,11985539.0,8031255.0,,,
4061,South Korea,2021-07-16,,1153640.0,77858.0,12113003.0,8222893.0,,,
4062,South Korea,2021-07-17,,1153651.0,77879.0,12140133.0,8267180.0,,,
4063,South Korea,2021-07-18,,1153654.0,77897.0,12140627.0,8269714.0,,,
4064,South Korea,2021-07-19,,1153672.0,78384.0,12202029.0,8439641.0,,,
4065,South Korea,2021-07-20,,1153684.0,79488.0,12255389.0,8597578.0,,,
4066,South Korea,2021-07-21,,1153699.0,82029.0,12284076.0,8745688.0,,,
4067,South Korea,2021-07-22,,1153703.0,83965.0,12339385.0,8889069.0,,,
4068,South Korea,2021-07-23,,1153714.0,92780.0,12386864.0,9039463.0,,,
4069,South Korea,2021-07-24,,1153721.0,93521.0,12396858.0,9069257.0,,,
4070,South Korea,2021-07-25,,1153722.0,93535.0,12396939.0,9070916.0,,,
4071,South Korea,2021-07-26,,1153787.0,374197.0,12409811.0,9461763.0,,,
4072,South Korea,2021-07-27,,1153798.0,524054.0,12418800.0,9733912.0,,,
4073,South Korea,2021-07-28,,1153808.0,622872.0,12425159.0,10151758.0,,,
4074,South Korea,2021-07-29,,1153818.0,710040.0,12434637.0,10446359.0,,,
4075,South Korea,2021-07-30,,1153830.0,834056.0,12441658.0,10873019.0,,,
